†	@temp=26.285484,weight=8678545,remote=33,t=3485
†	@temp=26.680237,weight=8678549,remote=33,t=3495
†	@temp=26.767960,weight=8678557,remote=33,t=3504
†	@temp=26.636368,weight=8678536,remote=33,t=3514
†	@temp=26.592514,weight=8678533,remote=33,t=3523
†	@temp=26.680237,weight=8678571,remote=33,t=3533
†	@temp=26.767960,weight=8678593,remote=33,t=3542
†	@temp=26.680237,weight=8678579,remote=33,t=3552
†	@temp=26.724091,weight=8678598,remote=33,t=3561
†	@temp=26.680237,weight=8678569,remote=33,t=3571
†	@temp=26.636368,weight=8678550,remote=33,t=3590
†	@temp=26.592514,weight=8678535,remote=33,t=3599
†	@temp=26.811813,weight=8678518,remote=33,t=3609
†	@temp=26.285484,weight=8678482,remote=33,t=3618
†	@temp=26.197762,weight=8678537,remote=33,t=3628
†	@temp=26.680237,weight=8678565,remote=33,t=3637
†	@temp=26.022316,weight=8678565,remote=33,t=3656
†	@temp=26.680237,weight=8678667,remote=33,t=3666
†	@temp=26.811813,weight=8678513,remote=33,t=3675
†	@temp=26.855682,weight=8678523,remote=33,t=3685
†	@temp=26.329346,weight=8678511,remote=33,t=3694
†	@temp=26.197762,weight=8678563,remote=33,t=3703
†	@temp=26.636368,weight=8678565,remote=33,t=3722
†	@temp=26.373207,weight=8678447,remote=33,t=3732
†	@temp=26.724091,weight=8678562,remote=33,t=3741
†	@temp=26.197762,weight=8678617,remote=33,t=3751
†	@temp=26.592514,weight=8678505,remote=33,t=3760
†	@temp=26.767960,weight=8678480,remote=33,t=3770
†	@temp=26.767960,weight=8678542,remote=33,t=3779
†	@temp=26.811813,weight=8678534,remote=33,t=3789
†	@temp=26.724091,weight=8678503,remote=33,t=3808
†	@temp=26.241623,weight=8678536,remote=33,t=3817
†	@temp=26.724091,weight=8678479,remote=33,t=3827
†	@temp=26.241623,weight=8678405,remote=33,t=3836
†	@temp=26.943398,weight=8678418,remote=33,t=3846
†	@temp=26.548653,weight=8678529,remote=33,t=3855
†	@temp=26.285484,weight=8678551,remote=33,t=3874
†	@temp=26.724091,weight=8678504,remote=33,t=3884
†	@temp=26.680237,weight=8678515,remote=33,t=3893
†	@temp=26.855682,weight=8678462,remote=33,t=3903
†	@temp=26.285484,weight=8678424,remote=33,t=3912
†	@temp=26.680237,weight=8678456,remote=33,t=3922
†	@temp=26.197762,weight=8678524,remote=33,t=3931
†	@temp=26.855682,weight=8678526,remote=33,t=3941
†	@temp=26.724091,weight=8678546,remote=33,t=3950
†	@temp=26.680237,weight=8678510,remote=33,t=3960
†	@temp=26.636368,weight=8678513,remote=33,t=3969
†	@temp=26.987259,weight=8678509,remote=33,t=3979
†	@temp=26.329346,weight=8678467,remote=33,t=3988
†	@temp=26.592514,weight=8678442,remote=33,t=4007
†	@temp=26.197762,weight=8678440,remote=33,t=4017
†	@temp=26.724091,weight=8678415,remote=33,t=4026
†	@temp=26.680237,weight=8678452,remote=33,t=4036
†	@temp=26.329346,weight=8678537,remote=33,t=4045
†	@temp=26.855682,weight=8678606,remote=33,t=4055
†	@temp=26.241623,weight=8678660,remote=33,t=4064
†	@temp=26.811813,weight=8678625,remote=33,t=4073
†	@temp=26.724091,weight=8678629,remote=33,t=4083
†	@temp=26.943398,weight=8678498,remote=33,t=4092
†	@temp=26.153900,weight=8678420,remote=33,t=4102
†	@temp=26.724091,weight=8678483,remote=33,t=4111
†	@temp=26.855682,weight=8678474,remote=33,t=4121
†	@temp=26.197762,weight=8678467,remote=33,t=4130
†	@temp=26.153900,weight=8678530,remote=33,t=4140
†	@temp=26.241623,weight=8678450,remote=33,t=4149
†	@temp=26.724091,weight=8678498,remote=33,t=4159
†	@temp=26.241623,weight=8678512,remote=33,t=4168
†	@temp=26.724091,weight=8678562,remote=33,t=4178
†	@temp=26.680237,weight=8678443,remote=33,t=4197
†	@temp=26.899536,weight=8678492,remote=33,t=4206
†	@temp=26.767960,weight=8678475,remote=33,t=4216
†	@temp=26.811813,weight=8678531,remote=33,t=4225
†	@temp=26.153900,weight=8678558,remote=33,t=4235
†	@temp=26.241623,weight=8678533,remote=33,t=4244
†	@temp=26.680237,weight=8678605,remote=33,t=4254
†	@temp=27.031120,weight=8678603,remote=33,t=4263
†	@temp=26.680237,weight=8678580,remote=33,t=4273
†	@temp=26.767960,weight=8678535,remote=33,t=4292
†	@temp=26.811813,weight=8678563,remote=33,t=4301
†	@temp=26.680237,weight=8678541,remote=33,t=4311
†	@temp=26.680237,weight=8678539,remote=33,t=4320
†	@temp=26.680237,weight=8678465,remote=33,t=4330
†	@temp=26.767960,weight=8678496,remote=33,t=4339
†	@temp=26.153900,weight=8678494,remote=33,t=4358
†	@temp=26.767960,weight=8678479,remote=33,t=4368
†	@temp=26.592514,weight=8678499,remote=33,t=4377
†	@temp=26.811813,weight=8678462,remote=33,t=4387
†	@temp=26.767960,weight=8678461,remote=33,t=4396
†	@temp=26.899536,weight=8678447,remote=33,t=4406
†	@temp=26.943398,weight=8678420,remote=33,t=4415
†	@temp=26.636368,weight=8678396,remote=33,t=4424
†	@temp=26.636368,weight=8678554,remote=33,t=4434
†	@temp=26.724091,weight=8678542,remote=33,t=4443
†	@temp=26.680237,weight=8678555,remote=33,t=4453
†	@temp=26.592514,weight=8678502,remote=33,t=4462
†	@temp=26.899536,weight=8678555,remote=33,t=4472
†	@temp=26.811813,weight=8678524,remote=33,t=4481
†	@temp=26.811813,weight=8678477,remote=33,t=4491
†	@temp=26.241623,weight=8678473,remote=33,t=4510
†	@temp=26.373207,weight=8678488,remote=33,t=4519
†	@temp=26.724091,weight=8678496,remote=33,t=4529
†	@temp=26.899536,weight=8678530,remote=33,t=4538
†	@temp=26.855682,weight=8678471,remote=33,t=4548
†	@temp=26.636368,weight=8678486,remote=33,t=4557
†	@temp=26.724091,weight=8678452,remote=33,t=4567
†	@temp=26.636368,weight=8678420,remote=33,t=4576
†	@temp=26.329346,weight=8678361,remote=33,t=4586
†	@temp=26.811813,weight=8678448,remote=33,t=4595
†	@temp=26.811813,weight=8678423,remote=33,t=4605
†	@temp=26.767960,weight=8678441,remote=33,t=4614
†	@temp=26.724091,weight=8678526,remote=33,t=4624
†	@temp=26.285484,weight=8678483,remote=33,t=4633
†	@temp=26.680237,weight=8678379,remote=33,t=4643
†	@temp=26.548653,weight=8678455,remote=33,t=4652
†	@temp=26.767960,weight=8678485,remote=33,t=4662
†	@temp=26.855682,weight=8678391,remote=33,t=4671
†	@temp=26.548653,weight=8678421,remote=33,t=4681
†	@temp=26.811813,weight=8678515,remote=33,t=4690
†	@temp=26.724091,weight=8678462,remote=33,t=4709
†	@temp=26.241623,weight=8678438,remote=33,t=4719
†	@temp=26.680237,weight=8678443,remote=33,t=4728
†	@temp=26.767960,weight=8678449,remote=33,t=4738
†	@temp=26.548653,weight=8678498,remote=33,t=4747
†	@temp=26.767960,weight=8678489,remote=33,t=4757
†	@temp=26.285484,weight=8678382,remote=33,t=4766
†	@temp=26.241623,weight=8678359,remote=33,t=4775
†	@temp=26.811813,weight=8678354,remote=33,t=4785
†	@temp=26.636368,weight=8678456,remote=33,t=4794
†	@temp=26.329346,weight=8678505,remote=33,t=4804
†	@temp=26.724091,weight=8678492,remote=33,t=4813
†	@temp=26.724091,weight=8678422,remote=33,t=4823
†	@temp=26.285484,weight=8678441,remote=33,t=4832
†	@temp=26.680237,weight=8678537,remote=33,t=4842
†	@temp=26.724091,weight=8678428,remote=33,t=4861
†	@temp=26.417068,weight=8678428,remote=33,t=4870
†	@temp=26.636368,weight=8678436,remote=33,t=4880
†	@temp=26.811813,weight=8678529,remote=33,t=4889
†	@temp=26.504791,weight=8678514,remote=33,t=4899
†	@temp=26.592514,weight=8678446,remote=33,t=4908
†	@temp=26.680237,weight=8678473,remote=33,t=4918
†	@temp=26.767960,weight=8678484,remote=33,t=4927
†	@temp=26.373207,weight=8678550,remote=33,t=4937
†	@temp=26.855682,weight=8678503,remote=33,t=4946
†	@temp=26.899536,weight=8678447,remote=33,t=4956
†	@temp=26.241623,weight=8678468,remote=33,t=4965
†	@temp=26.680237,weight=8678485,remote=33,t=4975
†	@temp=26.680237,weight=8678475,remote=33,t=4984
†	@temp=26.724091,weight=8678504,remote=33,t=4994
†	@temp=26.329346,weight=8678520,remote=33,t=5003
†	@temp=26.855682,weight=8678543,remote=33,t=5013
†	@temp=26.899536,weight=8678514,remote=33,t=5022
†	@temp=26.855682,weight=8678383,remote=33,t=5032
†	@temp=26.724091,weight=8678349,remote=33,t=5041
†	@temp=26.241623,weight=8678509,remote=33,t=5060
†	@temp=26.724091,weight=8678456,remote=33,t=5070
†	@temp=26.153900,weight=8678440,remote=33,t=5079
†	@temp=26.285484,weight=8678485,remote=33,t=5089
†	@temp=26.592514,weight=8678460,remote=33,t=5098
†	@temp=26.373207,weight=8678471,remote=33,t=5107
†	@temp=26.767960,weight=8678385,remote=33,t=5126
†	@temp=26.855682,weight=8678388,remote=33,t=5136
†	@temp=26.724091,weight=8678508,remote=33,t=5145
†	@temp=27.031120,weight=8678465,remote=33,t=5155
†	@temp=26.680237,weight=8678392,remote=33,t=5164
†	@temp=26.680237,weight=8678464,remote=33,t=5174
†	@temp=26.285484,weight=8678395,remote=33,t=5183
†	@temp=26.767960,weight=8678357,remote=33,t=5193
†	@temp=26.548653,weight=8678426,remote=33,t=5202
†	@temp=26.636368,weight=8678409,remote=33,t=5212
†	@temp=26.329346,weight=8678496,remote=33,t=5231
†	@temp=26.680237,weight=8678508,remote=33,t=5240
†	@temp=26.680237,weight=8678510,remote=33,t=5250
†	@temp=26.241623,weight=8678484,remote=33,t=5259
†	@temp=26.811813,weight=8678472,remote=33,t=5278
†	@temp=26.636368,weight=8678437,remote=33,t=5288
†	@temp=26.460930,weight=8678526,remote=33,t=5297
†	@temp=26.680237,weight=8678492,remote=33,t=5307
†	@temp=26.285484,weight=8678430,remote=33,t=5316
†	@temp=26.943398,weight=8678440,remote=33,t=5326
†	@temp=26.767960,weight=8678480,remote=33,t=5335
†	@temp=26.373207,weight=8678460,remote=33,t=5345
†	@temp=26.241623,weight=8678399,remote=33,t=5354
†	@temp=26.329346,weight=8678482,remote=33,t=5364
†	@temp=26.197762,weight=8678527,remote=33,t=5373
†	@temp=26.285484,weight=8678544,remote=33,t=5383
†	@temp=26.811813,weight=8678487,remote=33,t=5392
†	@temp=26.110039,weight=8678583,remote=33,t=5402
†	@temp=26.329346,weight=8678518,remote=33,t=5411
†	@temp=26.680237,weight=8678446,remote=33,t=5420
†	@temp=26.855682,weight=8678448,remote=33,t=5430
†	@temp=26.767960,weight=8678433,remote=33,t=5439
†	@temp=26.373207,weight=8678430,remote=33,t=5449
†	@temp=26.285484,weight=8678404,remote=33,t=5458
†	@temp=26.855682,weight=8678428,remote=33,t=5468
†	@temp=26.680237,weight=8678520,remote=33,t=5487
†	@temp=25.978462,weight=8678513,remote=33,t=5496
†	@temp=26.636368,weight=8678568,remote=33,t=5506
†	@temp=26.724091,weight=8678565,remote=33,t=5515
†	@temp=26.811813,weight=8678635,remote=33,t=5525
†	@temp=26.241623,weight=8678534,remote=33,t=5544
†	@temp=26.241623,weight=8678545,remote=33,t=5553
†	@temp=26.241623,weight=8678585,remote=33,t=5563
†	@temp=26.680237,weight=8678642,remote=33,t=5572
†	@temp=26.066177,weight=8678630,remote=33,t=5582
†	@temp=26.724091,weight=8678518,remote=33,t=5591
†	@temp=26.680237,weight=8678515,remote=33,t=5610
†	@temp=26.943398,weight=8678563,remote=33,t=5620
†	@temp=26.680237,weight=8678618,remote=33,t=5629
†	@temp=26.680237,weight=8678530,remote=33,t=5639
†	@temp=26.899536,weight=8678440,remote=33,t=5648
†	@temp=26.943398,weight=8678444,remote=33,t=5658
†	@temp=26.636368,weight=8678574,remote=33,t=5677
†	@temp=26.636368,weight=8678536,remote=33,t=5686
†	@temp=26.548653,weight=8678530,remote=33,t=5696
†	@temp=26.811813,weight=8678487,remote=33,t=5705
†	@temp=26.417068,weight=8678434,remote=33,t=5715
†	@temp=26.680237,weight=8678417,remote=33,t=5724
†	@temp=26.724091,weight=8678525,remote=33,t=5743
†	@temp=26.724091,weight=8678593,remote=33,t=5752
†	@temp=26.680237,weight=8678577,remote=33,t=5762
†	@temp=26.767960,weight=8678551,remote=33,t=5771
†	@temp=26.329346,weight=8678565,remote=33,t=5781
†	@temp=26.724091,weight=8678545,remote=33,t=5790
†	@temp=26.241623,weight=8678602,remote=33,t=5809
†	@temp=26.767960,weight=8678565,remote=33,t=5819
†	@temp=26.767960,weight=8678562,remote=33,t=5828
†	@temp=26.460930,weight=8678552,remote=33,t=5838
†	@temp=26.943398,weight=8678623,remote=33,t=5847
†	@temp=26.767960,weight=8678496,remote=33,t=5857
†	@temp=26.680237,weight=8678503,remote=33,t=5876
†	@temp=26.767960,weight=8678498,remote=33,t=5885
